
###################################################################################
Logfile created by ME7-Logger v1.20 (c) mki, 12/2010-07/2013

Used EcuDefinition file: 5120 032lp.ecu

ECU identified with following data:
HWNumber    = 0261207955       (requested was 0261207955)
SWNumber    = 1037366194       (requested was 1037366194)
PartNumber  = 06A906032LP      (requested was 06A906032LP)
SWVersion   = 0005             (requested was 0005)
EngineId    = 1.8L R4/5VT      (requested was 1.8L R4/5VT)
VAGHWNumber = 
ModelId     = G

Log packet size: 102 bytes
Logging with:    20 samples/second
Used speed is:   125000 baud
Used mode is:    HM0
Log started at:  16.07.2017 20:57:17.419

TimeStamp, mifa_w    , dmllri_w  , dwkrz_0   , dwkrz_1   , dwkrz_2   , dwkrz_3   , fr_w      , fra_w     , fzabgs_w  , gangi     , lambts_w  , lamfa_w   , lamfaw_w  , lamsbg_w  , lamsoni_w , lde       , ldimn_w   , ldimx_w   , ldimxa_0  , ldimxa_1  , ldimxa_2  , ldimxa_3  , ldimxa_4  , ldtvm     , ldtvr_w   , mdverl_w  , mrfa_w    , msdk_w    , mshfm_w   , nmot      , plgrus_w  , plsol     , plsolr_w  , ps_w      , pssol_w   , pvdks_w   , rkat_w    , rl_w      , rlmax_w   , rlmx_w    , rlsol_w   , tabgbts_w , tanslin   , te_w      , ti_b1     , tmot      , uhfm_w    , usvkk_w   , vfil_w    , wdkba     , wdks      , wkra_0    , wkrm      , wnwi_w    , wped      , wubr      , zwbasar_0 , zwbasar_1 , zwbasar_2 , zwbasar_3 , zwist     , zwout     , zwsol     
    0.400, 1.98975   , 0         , 0         , 0         , 0         , 0         , 1         , 0.99997   , 0         , 3         , 1         , 1         , 1         , 1         , 1.08765   , 0         , 0         , 9.2       , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 6.92597   , 0         , 7.13889   , 7.22223   , 2960      , 973.828   , 960       , 0.078125  , 214.453   , 225.625   , 1037.66   , 0         , 12.6328   , 192.164   , 205.969   , 13.5      , 771.092   , 45        , 0.749334  , 1.536     , 88.5      , 1.66992   , 1.70898   , 61.8594   , 4.70588   , 4.70588   , -0        , -0        , -0.328125 , 0         , 13.5786   , 36        , 36        , 36        , 36        , 0.75      , 0.75      , 0         
    0.450, 0         , 0         , 0         , 0         , 0         , 0         , 1         , 0.99997   , 0         , 3         , 1         , 1         , 1         , 1.04688   , 1.09912   , 0         , 0         , 9.2       , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 6.92597   , 0         , 7.25001   , 7.19445   , 2960      , 973.828   , 960       , 0         , 214.609   , 235.469   , 1043.98   , 0         , 12.6563   , 192.141   , 206.063   , 14.25     , 771.092   , 44.25     , 0.749334  , 1.52267   , 88.5      , 1.65039   , 1.7334    , 61.8047   , 4.70588   , 4.70588   , -0        , -0        , -0.15625  , 0         , 13.5786   , 38.25     , 38.25     , 38.25     , 38.25     , 0.75      , 0.75      , 48.75     
    0.500, 0         , 0         , 0         , 0         , 0         , 0         , 1         , 0.99997   , 0         , 3         , 1         , 1         , 1         , 1.04688   , 1.09668   , 0         , 0         , 9.2       , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 6.90308   , 0         , 7.44445   , 7.58334   , 2920      , 973.672   , 960       , 0         , 216.641   , 235.547   , 1043.98   , 0         , 12.7969   , 192.141   , 205.664   , 14.25     , 771.092   , 44.25     , 0.749334  , 1.52267   , 88.5      , 1.6748    , 1.72851   , 61.7031   , 4.70588   , 4.70588   , -0        , -0        , -0.265625 , 0         , 13.6899   , 38.25     , 38.25     , 38.25     , 38.25     , 0.75      , 0.75      , 48.75     
    0.550, 0         , 0         , 0         , 0         , 0         , 0         , 1         , 0.99997   , 0         , 3         , 1         , 1         , 1         , 1.04688   , 1.09448   , 0         , 0         , 9.2       , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 6.89087   , 0         , 7.52778   , 7.77778   , 2920      , 973.672   , 960       , 0         , 219.063   , 235.547   , 1043.98   , 0         , 12.9844   , 190.969   , 205.148   , 14.25     , 746.209   , 45        , 0.749334  , 1.576     , 88.5      , 1.68945   , 1.72363   , 61.6406   , 4.70588   , 4.70588   , -0        , -0        , -0.078125 , 0         , 13.4673   , 38.25     , 38.25     , 38.25     , 38.25     , 0.75      , 0.75      , 48.75     
    0.600, 0         , 0         , 0         , 0         , 0         , 0         , 1         , 0.99997   , 0         , 3         , 1         , 1         , 1         , 1.04688   , 1.12403   , 0         , 0         , 9.2       , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 6.8863    , 0         , 7.55556   , 7.66667   , 2920      , 973.75    , 960       , 0.078125  , 221.094   , 235.547   , 1037.66   , 0         , 13.1484   , 190.969   , 204.914   , 14.25     , 746.209   , 45        , 0.749334  , 1.576     , 88.5      , 1.64551   , 1.78711   , 61.5625   , 4.70588   , 4.70588   , -0        , -0        , -0.109375 , 0         , 12.4656   , 37.5      , 37.5      , 37.5      , 37.5      , 0.75      , 0.75      , 48        
    0.650, 0         , 0         , 0         , 0         , 0         , 0         , 1         , 0.99997   , 0         , 3         , 1         , 1         , 1         , 1.04688   , 1.21607   , 0         , 0         , 9.2       , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 6.88172   , 0         , 7.50001   , 7.61112   , 2920      , 973.75    , 960       , 0         , 222.422   , 235.547   , 1037.66   , 0         , 13.2422   , 190.945   , 204.609   , 14.25     , 746.209   , 44.25     , 0.749334  , 1.576     , 88.5      , 1.63574   , 1.95312   , 61.4297   , 4.70588   , 4.70588   , -0        , -0        , 0.03125   , 0         , 12.4656   , 37.5      , 37.5      , 37.5      , 37.5      , 0.75      , 0.75      , 48        
    0.700, 0         , 0         , 0         , 0         , 0         , 0         , 1         , 0.99997   , 0         , 3         , 1         , 1         , 1         , 1.04688   , 1.39331   , 0         , 0         , 9.2       , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 6.88782   , 0         , 7.47223   , 7.83334   , 2920      , 973.828   , 960       , 0.078125  , 222.891   , 235.547   , 1034.38   , 0         , 13.2656   , 190.969   , 205.125   , 14.25     , 746.209   , 44.25     , 0.749334  , 1.576     , 88.5      , 1.63086   , 2.22168   , 61.3281   , 4.70588   , 4.70588   , -0        , -0        , -0.265625 , 0         , 12.4656   , 37.5      , 37.5      , 37.5      , 37.5      , 0.75      , 0.75      , 48        
    0.750, 0         , 0         , 0         , 0         , 0         , 0         , 1         , 0.99997   , 0         , 3         , 1         , 1         , 1         , 1.04688   , 1.72974   , 0         , 0         , 9.2       , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 6.88324   , 0         , 7.55556   , 7.52778   , 2920      , 973.828   , 960       , 0         , 223.438   , 235.547   , 1040.78   , 0         , 13.3125   , 190.969   , 204.961   , 14.25     , 722.381   , 44.25     , 0.749334  , 1.576     , 88.5      , 1.66016   , 2.57324   , 61.2188   , 4.70588   , 4.70588   , -0        , -0        , -0.15625  , 0         , 12.5769   , 37.5      , 37.5      , 37.5      , 37.5      , 0.75      , 0.75      , 48        
    0.800, 0         , 0         , 0         , 0         , 0         , 0         , 1         , 0.99997   , 0         , 3         , 1         , 1         , 1         , 1.04688   , 2.10376   , 0         , 0         , 9.2       , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 6.87104   , 0         , 7.52778   , 7.86112   , 2920      , 973.828   , 960       , 0         , 224.063   , 235.547   , 1040.78   , 0         , 13.3594   , 190.945   , 204.469   , 14.25     , 722.381   , 44.25     , 0.749334  , 1.576     , 88.5      , 1.64062   , 2.83691   , 61.1875   , 4.70588   , 4.70588   , -0        , -0        , 0         , 0         , 12.7995   , 37.5      , 37.5      , 37.5      , 37.5      , 0.75      , 0.75      , 48        
    0.850, 0         , 0         , 0         , 0         , 0         , 0         , 1         , 0.99997   , 0         , 3         , 1         , 1         , 1         , 1.04688   , 2.51929   , 0         , 0         , 9.2       , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 6.87104   , 0         , 7.50001   , 7.50001   , 2920      , 973.828   , 960       , 0         , 224.141   , 235.547   , 1034.38   , 0         , 13.3594   , 190.945   , 204.469   , 14.25     , 722.381   , 45        , 0.749334  , 1.56267   , 88.5      , 1.65039   , 3.03223   , 61.0469   , 4.70588   , 4.70588   , -0        , -0        , 0.140625  , 0         , 13.1334   , 37.5      , 37.5      , 37.5      , 37.5      , 0.75      , 0.75      , 48        
    0.900, 0         , 0         , 0         , 0         , 0         , 0         , 1         , 0.99997   , 0         , 3         , 1         , 1         , 1         , 1.04688   , 3.52784   , 0         , 0         , 9.2       , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 6.86036   , 0         , 7.55556   , 7.86112   , 2880      , 973.906   , 960       , 0.078125  , 225.234   , 235.547   , 1034.38   , 0         , 13.4531   , 190.945   , 204.094   , 14.25     , 722.381   , 45        , 0.749334  , 1.56267   , 88.5      , 1.64062   , 3.34472   , 60.9766   , 4.70588   , 4.70588   , -0        , -0        , -0.0625   , 0         , 13.5786   , 37.5      , 37.5      , 37.5      , 37.5      , 0.75      , 0.75      , 48        
    0.950, 0         , 0         , 0         , 0         , 0         , 0         , 1         , 0.99997   , 0         , 3         , 1         , 1         , 1         , 1.04688   , 4.00001   , 0         , 0         , 9.2       , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 6.84968   , 0         , 7.63889   , 7.69445   , 2880      , 973.906   , 960       , 0         , 226.328   , 235.625   , 1040.78   , 0         , 13.5234   , 190.898   , 203.836   , 14.25     , 699.725   , 44.25     , 0.754668  , 1.55467   , 88.5      , 1.6748    , 3.53515   , 60.8672   , 5.09804   , 4.70588   , -0        , -0        , -0.109375 , 0         , 13.6899   , 37.5      , 37.5      , 37.5      , 37.5      , 0.75      , 0.75      , 48        
    1.000, 0         , 0         , 0         , 0         , 0         , 0         , 1         , 0.99997   , 0         , 3         , 1         , 1         , 1         , 1.04688   , 4.00001   , 0         , 0         , 9.2       , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 6.84357   , 0         , 7.58334   , 7.63889   , 2880      , 973.984   , 960       , 0.078125  , 226.875   , 235.625   , 1040.78   , 0         , 13.5703   , 189.75    , 203.695   , 14.25     , 699.725   , 44.25     , 0.754668  , 1.55467   , 88.5      , 1.6748    , 3.67187   , 60.7813   , 4.70588   , 4.70588   , -0        , -0        , -0.140625 , 0         , 13.6899   , 37.5      , 37.5      , 37.5      , 37.5      , 0.75      , 0.75      , 48        
    1.050, 0         , 0         , 0         , 0         , 0         , 0         , 1         , 0.99997   , 0         , 3         , 1         , 1         , 1         , 1.04688   , 4.00001   , 0         , 0         , 9.2       , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 6.84052   , 0         , 7.55556   , 7.72223   , 2880      , 973.984   , 960       , 0         , 227.109   , 235.625   , 1034.38   , 0         , 13.5938   , 189.75    , 203.531   , 14.25     , 699.725   , 45        , 0.754668  , 1.54134   , 88.5      , 1.68945   , 3.78906   , 60.6641   , 4.70588   , 4.70588   , -0        , -0        , 0.234375  , 0         , 13.4673   , 36.75     , 36.75     , 36.75     , 36.75     , 0.75      , 0.75      , 48        
    1.100, 0         , 0         , 0         , 0         , 0         , 0         , 1         , 0.99997   , 0         , 3         , 1         , 1         , 1         , 1.04688   , 4.00001   , 0         , 0         , 9.2       , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 6.84052   , 0         , 7.50001   , 7.75001   , 2880      , 973.984   , 960       , 0         , 227.031   , 235.625   , 1034.38   , 0         , 13.5938   , 189.727   , 203.414   , 14.25     , 699.725   , 45        , 0.754668  , 1.54134   , 88.5      , 1.68457   , 3.86719   , 60.5938   , 4.70588   , 4.70588   , -0        , -0        , -0.203125 , 0         , 12.4656   , 36.75     , 36.75     , 36.75     , 36.75     , 0.75      , 0.75      , 48        
    1.150, 0         , 0         , 0         , 0         , 0         , 0         , 1         , 0.99997   , 0         , 3         , 1         , 1         , 1         , 1.04688   , 4.00001   , 0         , 0         , 9.2       , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 6.83289   , 0         , 7.50001   , 7.8889    , 2880      , 973.984   , 960       , 0         , 227.031   , 235.625   , 1034.38   , 0         , 13.5938   , 189.727   , 203.25    , 14.25     , 678.182   , 44.25     , 0.754668  , 1.58134   , 88.5      , 1.66016   , 3.91601   , 60.4766   , 4.70588   , 4.70588   , -0        , -0        , -0.296875 , 0         , 12.4656   , 36.75     , 36.75     , 36.75     , 36.75     , 0.75      , 0.75      , 48        
    1.200, 0         , 0         , 0         , 0         , 0         , 0         , 1         , 0.99997   , 0         , 3         , 1         , 1         , 1         , 1.04688   , 4.00001   , 0         , 0         , 9.2       , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 6.83442   , 0         , 7.55556   , 7.63889   , 2880      , 974.063   , 960       , 0.078125  , 226.719   , 235.625   , 1040.78   , 0         , 13.5703   , 189.727   , 203.133   , 14.25     , 678.182   , 44.25     , 0.754668  , 1.58134   , 88.5      , 1.63574   , 3.95019   , 60.3984   , 4.70588   , 4.70588   , -0        , -0        , 0.0625    , 0         , 12.7995   , 36.75     , 36.75     , 36.75     , 36.75     , 0.75      , 0.75      , 48        
    1.250, 0         , 0         , 0         , 0         , 0         , 0         , 1         , 0.99997   , 0         , 3         , 1         , 1         , 1         , 1.04688   , 4.00001   , 0         , 0         , 9.2       , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 6.83136   , 0         , 7.50001   , 7.63889   , 2880      , 974.063   , 960       , 0         , 226.25    , 235.625   , 1037.58   , 0         , 13.5234   , 189.703   , 203.203   , 14.25     , 678.182   , 45        , 0.752001  , 1.57867   , 88.5      , 1.62109   , 3.97949   , 60.3125   , 4.70588   , 4.70588   , -0        , -0        , 0.046875  , 0         , 13.356    , 36        , 36        , 36        , 36        , 0.75      , 0.75      , 48        
    1.300, 0         , 0         , 0         , 0         , 0         , 0         , 1         , 0.99997   , 0         , 3         , 1         , 1         , 1         , 1.04688   , 4.00001   , 0         , 0         , 9.2       , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 6.82068   , 0         , 7.36112   , 7.69445   , 2840      , 974.063   , 960       , 0         , 225.938   , 235.625   , 1031.25   , 0         , 13.5      , 189.703   , 202.734   , 14.25     , 678.182   , 45        , 0.749334  , 1.576     , 88.5      , 1.65039   , 4.0039    , 60.2344   , 4.70588   , 4.70588   , -0        , -0        , 0.015625  , 0         , 13.6899   , 36.75     , 36.75     , 36.75     , 36.75     , 0.75      , 0.75      , 48        
    1.350, 0         , 0         , 0         , 0         , 0         , 0         , 1         , 0.99997   , 0         , 3         , 1         , 1         , 1         , 1.04688   , 4.00001   , 0         , 0         , 9.2       , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 6.81153   , 0         , 7.38889   , 7.77778   , 2840      , 974.063   , 960       , 0         , 226.328   , 235.625   , 1034.22   , 0         , 13.5234   , 189.703   , 202.453   , 14.25     , 657.772   , 45        , 0.752001  , 1.552     , 88.5      , 1.66992   , 4.05762   , 60.1016   , 4.70588   , 4.70588   , -0        , -0        , -0.03125  , 0         , 13.6899   , 36.75     , 36.75     , 36.75     , 36.75     , 0.75      , 0.75      , 48        
    1.400, 0         , 0         , 0         , 0         , 0         , 0         , 1         , 0.99997   , 0         , 3         , 1         , 1         , 1         , 1.04688   , 4.00001   , 0         , 0         , 9.2       , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 6.80542   , 0         , 7.36112   , 7.75001   , 2840      , 974.141   , 960       , 0.078125  , 226.25    , 235.703   , 1037.5    , 0         , 13.5234   , 188.531   , 202.242   , 14.25     , 657.772   , 45        , 0.749334  , 1.54934   , 88.5      , 1.6748    , 4.06738   , 60.0234   , 4.70588   , 4.70588   , -0        , -0        , -0.109375 , 0         , 12.4656   , 36.75     , 36.75     , 36.75     , 36.75     , 0.75      , 0.75      , 48        
    1.450, 0         , 0         , 0         , 0         , 0         , 0         , 1         , 0.99997   , 0         , 3         , 1         , 1         , 1         , 1.04688   , 4.00001   , 0         , 0         , 9.2       , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 6.80542   , 0         , 7.41667   , 7.50001   , 2840      , 974.141   , 960       , 0         , 226.641   , 235.703   , 1037.5    , 0         , 13.5469   , 188.531   , 202.031   , 14.25     , 657.772   , 45        , 0.754668  , 1.55467   , 88.5      , 1.64551   , 4.07715   , 59.8828   , 4.70588   , 4.70588   , -0        , -0        , -0.09375  , 0         , 12.4656   , 36.75     , 36.75     , 36.75     , 36.75     , 0.75      , 0.75      , 48        
    1.500, 0         , 0         , 0         , 0         , 0         , 0         , 1         , 0.99997   , 0         , 3         , 1         , 1         , 1         , 1.04688   , 4.00001   , 0         , 0         , 9.2       , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 6.7978    , 0         , 7.41667   , 7.69445   , 2840      , 974.141   , 960       , 0         , 226.406   , 235.703   , 1037.58   , 0         , 13.5234   , 188.508   , 201.938   , 14.25     , 657.772   , 45        , 0.754668  , 1.55467   , 88.5      , 1.64551   , 4.08203   , 59.7891   , 4.70588   , 4.70588   , -0        , -0        , -0.15625  , 0         , 13.2447   , 36.75     , 36.75     , 36.75     , 36.75     , 0.75      , 0.75      , 48        
    1.550, 0         , 0         , 0         , 0         , 0         , 0         , 1         , 0.99997   , 0         , 3         , 1         , 1         , 1         , 1.04688   , 4.00001   , 0         , 0         , 9.2       , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 6.79322   , 0         , 7.36112   , 7.41667   , 2840      , 974.141   , 960       , 0         , 226.172   , 235.703   , 1034.38   , 0         , 13.5234   , 188.508   , 201.727   , 14.25     , 638.475   , 45        , 0.752001  , 1.57867   , 88.5      , 1.63086   , 4.09668   , 59.6953   , 4.70588   , 4.70588   , -0        , -0        , 0.046875  , 0         , 13.6899   , 36.75     , 36.75     , 36.75     , 36.75     , 0.75      , 0.75      , 48        
    1.600, 0         , 0         , 0         , 0         , 0         , 0         , 1         , 0.99997   , 0         , 3         , 1         , 1         , 1         , 1.04688   , 4.00001   , 0         , 0         , 9.2       , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 6.79627   , 0         , 7.30556   , 7.75001   , 2840      , 974.219   , 960       , 0.078125  , 225.703   , 235.703   , 1031.25   , 0         , 13.4766   , 188.508   , 201.797   , 14.25     , 638.475   , 45        , 0.749334  , 1.576     , 88.5      , 1.6748    , 4.11621   , 59.6172   , 4.70588   , 4.70588   , -0        , -0        , -0.078125 , 0         , 13.5786   , 36.75     , 36.75     , 36.75     , 36.75     , 0.75      , 0.75      , 48        
    1.650, 0         , 0         , 0         , 0         , 0         , 0         , 1         , 0.99997   , 0         , 3         , 1         , 1         , 1         , 1.04688   , 4.00001   , 0         , 0         , 9.2       , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 6.78864   , 0         , 7.38889   , 7.77778   , 2840      , 974.219   , 960       , 0         , 226.094   , 235.703   , 1034.38   , 0         , 13.5      , 188.508   , 201.563   , 14.25     , 638.475   , 45        , 0.752001  , 1.53867   , 88.5      , 1.65527   , 4.12597   , 59.5      , 4.70588   , 4.70588   , -0        , -0        , -0.078125 , 0         , 12.4656   , 36.75     , 36.75     , 36.75     , 36.75     , 0.75      , 0.75      , 48        
