
###################################################################################
Logfile created by ME7-Logger v1.20 (c) mki, 12/2010-07/2013

Used EcuDefinition file: 5120 032lp.ecu

ECU identified with following data:
HWNumber    = 0261207955       (requested was 0261207955)
SWNumber    = 1037366194       (requested was 1037366194)
PartNumber  = 06A906032LP      (requested was 06A906032LP)
SWVersion   = 0005             (requested was 0005)
EngineId    = 1.8L R4/5VT      (requested was 1.8L R4/5VT)
VAGHWNumber = 
ModelId     = G

Log packet size: 102 bytes
Logging with:    20 samples/second
Used speed is:   125000 baud
Used mode is:    HM0
Log started at:  17.07.2017 17:41:24.002

TimeStamp, mifa_w    , dmllri_w  , dwkrz_0   , dwkrz_1   , dwkrz_2   , dwkrz_3   , fr_w      , fra_w     , fzabgs_w  , gangi     , lambts_w  , lamfa_w   , lamfaw_w  , lamsbg_w  , lamsoni_w , lde       , ldimn_w   , ldimx_w   , ldimxa_0  , ldimxa_1  , ldimxa_2  , ldimxa_3  , ldimxa_4  , ldtvm     , ldtvr_w   , mdverl_w  , mrfa_w    , msdk_w    , mshfm_w   , nmot      , plgrus_w  , plsol     , plsolr_w  , ps_w      , pssol_w   , pvdks_w   , rkat_w    , rl_w      , rlmax_w   , rlmx_w    , rlsol_w   , tabgbts_w , tanslin   , te_w      , ti_b1     , tmot      , uhfm_w    , usvkk_w   , vfil_w    , wdkba     , wdks      , wkra_0    , wkrm      , wnwi_w    , wped      , wubr      , zwbasar_0 , zwbasar_1 , zwbasar_2 , zwbasar_3 , zwist     , zwout     , zwsol     
    0.400, 30.5573   , 0         , 0         , 0         , 0         , 0         , 1.00357   , 0.99997   , 0         , 2         , 1.1731    , 1         , 1         , 1         , 1.00513   , 0         , 0         , 9.2       , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 6.35224   , 35.6568   , 34.1389   , 34.5      , 2840      , 970.156   , 960       , 0         , 885.078   , 836.25    , 1253.05   , 0         , 62.7656   , 186.141   , 201.961   , 59.1094   , 743.748   , 48        , 3.69067   , 4.47734   , 90        , 2.74902   , 1.50879   , 39.8828   , 18.8235   , 18.8235   , -0        , -0        , -0.265625 , 32.549    , 13.6899   , 25.5      , 25.5      , 25.5      , 25.5      , 25.5      , 25.5      , 24.75     
    0.450, 30.661    , 0         , 0         , 0         , 0         , 0         , 1.00317   , 0.99997   , 0         , 2         , 1.1731    , 1         , 1         , 1         , 0.997316  , 0         , 0         , 9.2       , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 6.37207   , 35.614    , 31.8056   , 33.5556   , 2880      , 970.156   , 960       , 0         , 864.609   , 836.406   , 1253.05   , 0         , 61.3828   , 186.609   , 202.664   , 59.2734   , 743.748   , 48        , 3.56267   , 4.34934   , 90        , 2.71973   , 1.48437   , 40.0859   , 17.6471   , 18.0392   , -0        , -0        , -0.046875 , 32.549    , 13.6899   , 25.5      , 25.5      , 25.5      , 25.5      , 25.5      , 25.5      , 24.75     
    0.500, 30.7251   , 0         , 0         , 0         , 0         , 0         , 1.00263   , 0.99997   , 0         , 2         , 1.16309   , 1         , 1         , 1         , 0.997316  , 0         , 0         , 9.2       , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 6.4209    , 35.5988   , 32.7222   , 32.6945   , 2880      , 970.156   , 960       , 0         , 850.156   , 837.891   , 1256.33   , 0         , 60.3047   , 187.758   , 202.969   , 59.3906   , 743.748   , 47.25     , 3.544     , 4.33067   , 90        , 2.76367   , 1.48437   , 40.3828   , 17.6471   , 18.0392   , -0        , -0        , 0.109375  , 32.549    , 13.4673   , 26.25     , 26.25     , 26.25     , 26.25     , 26.25     , 26.25     , 24.75     
    0.550, 30.8258   , 0         , 0         , 0         , 0         , 0         , 1.00256   , 0.99997   , 0         , 2         , 1.16309   , 1         , 1         , 1         , 0.998537  , 0         , 0         , 9.2       , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 6.43158   , 35.5683   , 33.6389   , 34.75     , 2880      , 970.156   , 960       , 0         , 853.359   , 836.016   , 1256.33   , 0         , 60.5391   , 187.781   , 203.391   , 59.25     , 743.748   , 47.25     , 3.56534   , 4.35201   , 90        , 2.78808   , 1.48926   , 40.5625   , 18.0392   , 18.0392   , -0        , -0        , -0.0625   , 32.549    , 13.6899   , 27        , 27        , 27        , 27        , 27        , 27        , 30        
    0.600, 30.7739   , 0         , 0         , 0         , 0         , 0         , 1.00263   , 0.99997   , 0         , 2         , 1.15357   , 1         , 1         , 1         , 0.996095  , 0         , 0         , 9.2       , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 6.46363   , 35.492    , 33.5556   , 34.0278   , 2920      , 970.156   , 960       , 0         , 852.422   , 833.672   , 1259.53   , 0         , 60.4922   , 187.805   , 204.141   , 59.0859   , 747.088   , 48        , 3.54134   , 4.35467   , 90        , 2.73437   , 1.47949   , 40.8906   , 18.0392   , 18.0392   , -0        , -0        , -0.265625 , 32.549    , 13.6899   , 27        , 27        , 27        , 27        , 27        , 27        , 30        
    0.650, 30.7556   , 0         , 0         , 0         , 0         , 0         , 1.00253   , 0.99997   , 0         , 2         , 1.15357   , 1         , 1         , 1         , 0.996095  , 0         , 0         , 9.2       , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 6.49109   , 35.4462   , 33.3611   , 33.8334   , 2920      , 970.156   , 960       , 0         , 846.797   , 832.578   , 1256.41   , 0         , 60.0703   , 187.852   , 205.313   , 59.0156   , 747.088   , 48        , 3.52267   , 4.33601   , 90        , 2.77344   , 1.47949   , 41.0703   , 18.0392   , 18.0392   , -0        , -0        , 0.125     , 32.549    , 13.6899   , 26.25     , 26.25     , 26.25     , 26.25     , 26.25     , 26.25     , 30        
    0.700, 30.7434   , 0         , 0         , 0         , 0         , 0         , 1.00281   , 0.99997   , 0         , 2         , 1.14429   , 1         , 1         , 1         , 0.998537  , 0         , 0         , 9.2       , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 6.50483   , 35.4309   , 33.5      , 33.5556   , 2960      , 970.156   , 960       , 0         , 843.125   , 831.797   , 1259.61   , 0         , 59.8125   , 189.023   , 205.594   , 58.9688   , 747.088   , 46.5      , 3.512     , 4.29867   , 90        , 2.74414   , 1.48926   , 41.375    , 18.0392   , 18.0392   , -0        , -0        , 0.109375  , 32.549    , 13.6899   , 27        , 27        , 27        , 27        , 27        , 27        , 30        
    0.750, 30.838    , 0         , 0         , 0         , 0         , 0         , 1.00357   , 0.99997   , 0         , 2         , 1.14429   , 1         , 1         , 1         , 1         , 0         , 0         , 9.2       , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 6.51856   , 35.4004   , 33.5834   , 34.5278   , 2960      , 970.156   , 960       , 0         , 840.938   , 833.906   , 1265.94   , 0         , 59.6484   , 189.023   , 205.898   , 59.1328   , 747.088   , 46.5      , 3.504     , 4.29067   , 90        , 2.71484   , 1.49414   , 41.5469   , 18.0392   , 17.6471   , -0        , -0        , 0.0625    , 32.549    , 13.6899   , 27.75     , 27.75     , 27.75     , 27.75     , 27.75     , 27.75     , 30        
    0.800, 30.7831   , 0         , 0         , 0         , 0         , 0         , 1.00455   , 0.99997   , 0         , 2         , 1.1355    , 1         , 1         , 1         , 1         , 0         , 0         , 9.2       , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 6.56128   , 35.3272   , 33.6945   , 33.8889   , 3000      , 970.156   , 960       , 0         , 837.109   , 831.328   , 1262.81   , 0         , 59.3672   , 190.195   , 206.813   , 58.9453   , 750.506   , 46.5      , 3.49334   , 4.28001   , 90        , 2.71973   , 1.49414   , 41.8516   , 17.6471   , 18.0392   , -0        , -0        , -0.328125 , 32.549    , 13.6899   , 27.75     , 27.75     , 27.75     , 27.75     , 27.75     , 27.75     , 24.75     
    0.850, 30.896    , 0         , 0         , 0         , 0         , 0         , 1.00516   , 0.99997   , 0         , 2         , 1.1355    , 1         , 1         , 1         , 0.998537  , 0         , 0         , 9.2       , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 6.57959   , 35.2967   , 33.8334   , 33.7222   , 3000      , 970.391   , 960       , 0.234375  , 833.828   , 833.594   , 1259.61   , 0         , 59.1563   , 190.406   , 207.516   , 59.1563   , 750.506   , 46.5      , 3.50134   , 4.28801   , 90        , 2.72949   , 1.48926   , 42.0234   , 17.6471   , 18.0392   , -0        , -0        , 0.171875  , 32.549    , 13.5786   , 28.5      , 28.5      , 28.5      , 28.5      , 28.5      , 28.5      , 30.75     
    0.900, 30.896    , 0         , 0         , 0         , 0         , 0         , 1.00534   , 0.99997   , 0         , 2         , 1.1355    , 1         , 1         , 1         , 0.998537  , 0         , 0         , 9.2       , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 6.5918    , 35.2692   , 33.6111   , 33.9722   , 3000      , 970.391   , 960       , 0         , 830.313   , 833.359   , 1259.61   , 0         , 58.9219   , 191.625   , 207.773   , 59.1563   , 750.506   , 46.5      , 3.46134   , 4.23467   , 90        , 2.76367   , 1.48926   , 42.2266   , 17.6471   , 18.0392   , -0        , -0        , 0.125     , 32.549    , 13.6899   , 28.5      , 28.5      , 28.5      , 28.5      , 28.5      , 28.5      , 30.75     
    0.950, 30.9845   , 0         , 0         , 0         , 0         , 0         , 1.00528   , 0.99997   , 0         , 2         , 1.12671   , 1         , 1         , 1         , 0.996095  , 0         , 0         , 9.2       , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 6.62385   , 35.2234   , 33.6667   , 32.9445   , 3040      , 970.391   , 960       , 0         , 827.891   , 834.688   , 1259.61   , 0         , 58.7578   , 191.859   , 208.195   , 59.2969   , 750.506   , 46.5      , 3.45334   , 4.22667   , 90        , 2.74414   , 1.47949   , 42.5234   , 17.6471   , 18.0392   , -0        , -0        , 0.078125  , 32.549    , 13.6899   , 28.5      , 28.5      , 28.5      , 28.5      , 28.5      , 28.5      , 30.75     
    1.000, 30.9693   , 0         , 0         , 0         , 0         , 0         , 1.00501   , 0.99997   , 0         , 2         , 1.12671   , 1         , 1         , 1         , 0.993654  , 0         , 0         , 9.2       , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 6.64826   , 35.1624   , 34.1667   , 33.9445   , 3040      , 970.391   , 960       , 0         , 826.797   , 833.672   , 1262.73   , 0         , 58.7344   , 192.211   , 208.852   , 59.2734   , 750.506   , 46.5      , 3.46667   , 4.24001   , 90        , 2.76367   , 1.46973   , 42.7266   , 18.0392   , 18.0392   , -0        , -0        , -0.09375  , 32.549    , 13.1334   , 27.75     , 27.75     , 27.75     , 27.75     , 27.75     , 27.75     , 30.75     
    1.050, 30.9906   , 0         , 0         , 0         , 0         , 0         , 1.00452   , 0.99997   , 0         , 2         , 1.11987   , 1         , 1         , 1         , 0.993654  , 0         , 0         , 9.2       , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 6.65894   , 35.1471   , 34.1667   , 34.75     , 3040      , 970.391   , 960       , 0         , 825.078   , 833.906   , 1262.73   , 0         , 58.6406   , 193.43    , 209.133   , 59.3203   , 753.982   , 47.25     , 3.45867   , 4.23201   , 90        , 2.73926   , 1.46973   , 43.0234   , 18.0392   , 18.0392   , -0        , -0        , -0.15625  , 32.549    , 13.5786   , 28.5      , 28.5      , 28.5      , 28.5      , 28.5      , 28.5      , 30.75     
    1.100, 30.5878   , 0         , 0         , 0         , 0         , 0         , 1.00464   , 0.99997   , 0         , 2         , 1.11987   , 1         , 1         , 1         , 0.998537  , 0         , 0         , 9.2       , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 6.67878   , 34.4971   , 34.2778   , 34.3611   , 3080      , 970.391   , 960       , 0         , 824.219   , 823.438   , 1256.41   , 0         , 58.5938   , 193.641   , 209.602   , 58.5469   , 753.982   , 47.25     , 3.43734   , 4.21067   , 90        , 2.76367   , 1.48926   , 43.2266   , 18.0392   , 18.0392   , -0        , -0        , 0.234375  , 32.1569   , 13.6899   , 28.5      , 28.5      , 28.5      , 28.5      , 28.5      , 28.5      , 30.75     
    1.150, 30.5542   , 0         , 0         , 0         , 0         , 0         , 1.00565   , 0.99997   , 0         , 2         , 1.1145    , 1         , 1         , 1         , 1.00195   , 0         , 0         , 9.2       , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 6.71692   , 34.4361   , 34.3611   , 34.8889   , 3080      , 970.391   , 960       , 0         , 821.563   , 821.172   , 1256.41   , 0         , 58.4766   , 194.086   , 210.469   , 58.4531   , 753.982   , 47.25     , 3.42934   , 4.22934   , 90        , 2.75879   , 1.49902   , 43.5156   , 18.0392   , 18.0392   , -0        , -0        , -0.328125 , 32.1569   , 13.5786   , 27.75     , 27.75     , 27.75     , 27.75     , 27.75     , 27.75     , 30.75     
    1.200, 30.5878   , 0         , 0         , 0         , 0         , 0         , 1.00739   , 0.99997   , 0         , 2         , 1.1145    , 1         , 1         , 1         , 1.00342   , 0         , 0         , 9.2       , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 6.72608   , 34.4208   , 34.9445   , 35.3611   , 3120      , 970.391   , 960       , 0         , 822.109   , 821.797   , 1262.81   , 0         , 58.5234   , 195.422   , 210.656   , 58.5234   , 753.982   , 47.25     , 3.448     , 4.23467   , 90        , 2.76367   , 1.50391   , 43.6797   , 18.0392   , 18.0392   , -0        , -0        , 0.046875  , 32.1569   , 13.6899   , 28.5      , 28.5      , 28.5      , 28.5      , 28.5      , 28.5      , 30.75     
    1.250, 30.188    , 0         , 0         , 0         , 0         , 0         , 1.00971   , 0.99997   , 0         , 2         , 1.10986   , 1         , 1         , 1         , 1.0083    , 0         , 0         , 9.2       , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 6.73981   , 33.7708   , 34.8334   , 34.9167   , 3120      , 970.391   , 960       , 0         , 822.344   , 811.406   , 1259.61   , 0         , 58.5703   , 195.469   , 210.844   , 57.75     , 757.244   , 46.5      , 3.448     , 4.23467   , 90        , 2.79297   , 1.51855   , 43.9844   , 18.0392   , 18.0392   , -0        , -0        , -0.140625 , 31.7647   , 13.1334   , 28.5      , 28.5      , 28.5      , 28.5      , 28.5      , 28.5      , 30.75     
    1.300, 30.1483   , 0         , 0         , 0         , 0         , 0         , 1.01157   , 0.99997   , 0         , 2         , 1.10986   , 1         , 1         , 1         , 1.00513   , 0         , 0         , 9.2       , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 6.76117   , 33.725    , 34.8889   , 34.5834   , 3120      , 970.391   , 960       , 0         , 820.469   , 809.609   , 1259.61   , 0         , 58.4766   , 196.969   , 211.453   , 57.6563   , 757.244   , 46.5      , 3.448     , 4.23467   , 90        , 2.76855   , 1.50879   , 44.1719   , 18.0392   , 18.0392   , -0        , -0        , -0.015625 , 31.7647   , 13.6899   , 28.5      , 28.5      , 28.5      , 28.5      , 28.5      , 28.5      , 30.75     
    1.350, 30.2796   , 0         , 0         , 0         , 0         , 0         , 1.01251   , 0.99997   , 0         , 2         , 1.10645   , 1         , 1         , 1         , 1         , 0         , 0         , 9.2       , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 6.78254   , 33.6945   , 35.1389   , 34.8334   , 3160      , 970.391   , 960       , 0         , 819.844   , 812.422   , 1265.94   , 0         , 58.4531   , 197.18    , 211.945   , 57.9141   , 757.244   , 47.25     , 3.45867   , 4.24534   , 90        , 2.76855   , 1.49414   , 44.4375   , 18.0392   , 18.0392   , -0        , -0        , -0.25     , 31.7647   , 13.6899   , 28.5      , 28.5      , 28.5      , 28.5      , 28.5      , 28.5      , 30.75     
    1.400, 30.2704   , 0         , 0         , 0         , 0         , 0         , 1.01282   , 0.99997   , 0         , 2         , 1.10645   , 1         , 1         , 1         , 0.998537  , 0         , 0         , 9.2       , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 6.80542   , 33.6487   , 35.0834   , 35.4445   , 3160      , 970.391   , 960       , 0         , 817.266   , 811.484   , 1262.81   , 0         , 58.2891   , 198.563   , 212.32    , 57.8672   , 757.244   , 47.25     , 3.42134   , 4.20801   , 90        , 2.75879   , 1.48926   , 44.5938   , 18.0392   , 18.0392   , -0        , -0        , 0.171875  , 31.7647   , 13.356    , 29.25     , 29.25     , 29.25     , 29.25     , 29.25     , 29.25     , 30.75     
    1.450, 30.365    , 0         , 0         , 0         , 0         , 0         , 1.01294   , 0.99997   , 0         , 2         , 1.10523   , 1         , 1         , 1         , 0.997316  , 0         , 0         , 9.2       , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 6.83289   , 33.6029   , 34.7222   , 35.6111   , 3200      , 970.391   , 960       , 0         , 813.125   , 813.125   , 1259.61   , 0         , 58.0313   , 198.82    , 212.883   , 58.0313   , 760.564   , 46.5      , 3.39734   , 4.18401   , 90        , 2.79297   , 1.48437   , 44.8906   , 18.0392   , 18.0392   , -0        , -0        , 0         , 31.7647   , 13.6899   , 29.25     , 29.25     , 29.25     , 29.25     , 29.25     , 29.25     , 30.75     
    1.500, 30.3742   , 0         , 0         , 0         , 0         , 0         , 1.0123    , 0.99997   , 0         , 2         , 1.10523   , 1         , 1         , 1         , 0.992433  , 0         , 0         , 9.2       , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 6.84357   , 33.5724   , 35.4723   , 34.9167   , 3200      , 970.391   , 960       , 0         , 813.047   , 812.969   , 1269.14   , 0         , 58.0547   , 198.961   , 213.234   , 58.0547   , 760.564   , 46.5      , 3.416     , 4.20267   , 90        , 2.80762   , 1.46484   , 45.0781   , 18.0392   , 18.0392   , -0        , -0        , -0.203125 , 31.7647   , 13.5786   , 29.25     , 29.25     , 29.25     , 29.25     , 29.25     , 29.25     , 30.75     
    1.550, 29.8279   , 0         , 0         , 0         , 0         , 0         , 1.01086   , 0.99997   , 0         , 2         , 1.10401   , 1         , 1         , 1         , 0.988527  , 0         , 0         , 9.2       , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 6.86646   , 32.9163   , 34.9167   , 35.4723   , 3200      , 970.313   , 960       , 0         , 810.078   , 799.219   , 1262.81   , 0         , 57.8438   , 200.32    , 213.68    , 57.0234   , 760.564   , 46.5      , 3.37067   , 4.17067   , 90        , 2.77344   , 1.45019   , 45.3438   , 18.0392   , 18.0392   , -0        , -0        , 0.15625   , 31.3726   , 13.5786   , 29.25     , 29.25     , 29.25     , 29.25     , 29.25     , 29.25     , 30.75     
    1.600, 29.9042   , 0         , 0         , 0         , 0         , 0         , 1.00937   , 0.99997   , 0         , 2         , 1.10401   , 1         , 1         , 1         , 0.988527  , 0         , 0         , 9.2       , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 6.89087   , 32.8552   , 35.5      , 35.3056   , 3240      , 970.313   , 960       , 0         , 806.484   , 800.234   , 1265.94   , 0         , 57.6094   , 200.695   , 214.195   , 57.1406   , 760.564   , 46.5      , 3.368     , 4.16801   , 90        , 2.77832   , 1.45019   , 45.5313   , 18.0392   , 18.0392   , -0        , -0        , -0.328125 , 31.3726   , 13.5786   , 29.25     , 29.25     , 29.25     , 29.25     , 29.25     , 29.25     , 30.75     
