TimeStamp, gangi     , milsol_w  , misol_w   , misopl1_w , mshfm_w   , nmot      , perffilt_w, perfmax_w , plsol     , pvdkds_w  , rl        , rlmax_w   , rlmx_w    , rlsol_w   , tans      , uhfm_w    , wdkba     , wkr_0     , wkr_1     , wkr_2     , wkr_3     , wkr_4     , wkr_5     
  sec.ms , gear      , , , , g/s       , rpm       , , , mbar      , mbar      , , , , , °C        , V         , DK      , °KW       , °KW       , °KW       , °KW       , °KW       , °KW       
"TIME","SelectedGear","Driver-req torque cyl. charge","","","MassAirFlow","EngineSpeed","CPU-Load","MAX-Load","BoostPressureDesired","BoostPressureActual","EngineLoad","EngineLoadCorrected","EngineLoadSpecified","EngineLoadRequested","IntakeAirTemperature","MAFSensorVoltage","ThrottlePlateAngle","IgnRetardKnockControlCyl1","IgnRetardKnockControlCyl5","IgnRetardKnockControlCyl3","IgnRetardKnockControlCyl2","IgnRetardKnockControlCyl6","IgnRetardKnockControlCyl4"
Press ^C to stop logging
    5.600, 0         , 17.1875   , 17.1875   , 16.9327   , 0         , 0         , 57.375    , 79.975    , 970       , 951.641   , 99.75     , 109.523   , 109.547   , 39        , 54.75     , 0         , 5.09804   , -0        , -0        , -0        , -0        , -0        , -0        
    5.700, 0         , 17.1875   , 17.1875   , 16.9327   , 0         , 0         , 57.3      , 79.975    , 970       , 952.695   , 99.75     , 109.523   , 109.547   , 39        , 54.75     , 0         , 5.09804   , -0        , -0        , -0        , -0        , -0        , -0        
    5.800, 0         , 17.1875   , 17.1875   , 16.9327   , 0         , 0         , 57.325    , 79.975    , 970       , 952.383   , 99.75     , 109.523   , 109.547   , 39        , 54.75     , 0         , 5.09804   , -0        , -0        , -0        , -0        , -0        , -0        
    5.900, 0         , 17.1875   , 17.1875   , 16.9327   , 0         , 0         , 57.3      , 79.975    , 970       , 952.891   , 99.75     , 109.523   , 109.547   , 39        , 54.75     , 0.00488281, 5.09804   , -0        , -0        , -0        , -0        , -0        , -0        
    6.000, 0         , 17.1875   , 17.1875   , 16.9327   , 0         , 0         , 57.325    , 79.975    , 970       , 951.094   , 99.75     , 109.523   , 109.547   , 39        , 54.75     , 0.00488281, 5.09804   , -0        , -0        , -0        , -0        , -0        , -0        
    6.100, 0         , 17.1875   , 17.1875   , 16.9327   , 0         , 0         , 57.325    , 79.975    , 970       , 952.656   , 99.75     , 109.523   , 109.547   , 39        , 54.75     , 0.00488281, 5.09804   , -0        , -0        , -0        , -0        , -0        , -0        
    6.200, 0         , 17.1875   , 17.1875   , 16.9327   , 0         , 0         , 57.35     , 79.975    , 970       , 951.719   , 99.75     , 109.523   , 109.547   , 39        , 54.75     , 0         , 5.09804   , -0        , -0        , -0        , -0        , -0        , -0        
    6.300, 0         , 17.1875   , 17.1875   , 16.9327   , 0         , 0         , 57.325    , 79.975    , 970       , 952.852   , 99.75     , 109.523   , 109.547   , 39        , 54.75     , 0         , 5.09804   , -0        , -0        , -0        , -0        , -0        , -0        
    6.400, 0         , 17.1875   , 17.1875   , 16.9327   , 0         , 0         , 57.325    , 79.975    , 970       , 951.68    , 99.75     , 109.523   , 109.547   , 39        , 54.75     , 0.00488281, 5.09804   , -0        , -0        , -0        , -0        , -0        , -0        
    6.500, 0         , 17.1875   , 17.1875   , 16.9327   , 0         , 0         , 57.3      , 79.975    , 970       , 950.859   , 99.75     , 109.523   , 109.547   , 39        , 54.75     , 0         , 5.09804   , -0        , -0        , -0        , -0        , -0        , -0        
    6.600, 0         , 17.1875   , 17.1875   , 16.9327   , 0         , 0         , 57.325    , 79.975    , 970       , 950.469   , 99.75     , 109.523   , 109.547   , 39        , 54.75     , 0         , 5.09804   , -0        , -0        , -0        , -0        , -0        , -0        
    6.700, 0         , 17.1875   , 17.1875   , 16.9327   , 0         , 0         , 57.3      , 79.975    , 970       , 952.383   , 99.75     , 109.523   , 109.547   , 39        , 54.75     , 0         , 5.09804   , -0        , -0        , -0        , -0        , -0        , -0        
    6.800, 0         , 17.1875   , 17.1875   , 16.9327   , 0         , 0         , 57.35     , 79.975    , 970       , 952.656   , 99.75     , 109.523   , 109.547   , 39        , 54.75     , 0         , 5.09804   , -0        , -0        , -0        , -0        , -0        , -0        
    6.900, 0         , 17.1875   , 17.1875   , 16.9327   , 0         , 0         , 57.3      , 79.975    , 970       , 953.008   , 99.75     , 109.523   , 109.547   , 39        , 54.75     , 0         , 5.09804   , -0        , -0        , -0        , -0        , -0        , -0        
    7.000, 0         , 17.1875   , 17.1875   , 16.9327   , 0         , 0         , 57.325    , 79.975    , 970       , 953.047   , 99.75     , 109.523   , 109.547   , 39        , 54.75     , 0.00488281, 5.09804   , -0        , -0        , -0        , -0        , -0        , -0        
    7.100, 0         , 17.1875   , 17.1875   , 16.9327   , 0         , 0         , 57.3      , 79.975    , 970       , 951.523   , 99.75     , 109.523   , 109.547   , 39        , 54.75     , 0         , 5.09804   , -0        , -0        , -0        , -0        , -0        , -0        
    7.200, 0         , 17.1875   , 17.1875   , 16.9327   , 0         , 0         , 57.325    , 79.975    , 970       , 951.211   , 99.75     , 109.523   , 109.547   , 39        , 54.75     , 0         , 5.09804   , -0        , -0        , -0        , -0        , -0        , -0        
    7.300, 0         , 17.1875   , 17.1875   , 16.9327   , 0         , 0         , 57.3      , 79.975    , 970       , 952.969   , 99.75     , 109.523   , 109.547   , 39        , 54.75     , 0         , 5.09804   , -0        , -0        , -0        , -0        , -0        , -0        
    7.400, 0         , 17.1875   , 17.1875   , 16.9327   , 0         , 0         , 57.325    , 79.975    , 970       , 953.047   , 99.75     , 109.523   , 109.547   , 39        , 54.75     , 0         , 5.09804   , -0        , -0        , -0        , -0        , -0        , -0        
    7.500, 0         , 17.1875   , 17.1875   , 16.9327   , 0         , 0         , 57.325    , 79.975    , 970       , 951.68    , 99.75     , 109.523   , 109.547   , 39        , 54.75     , 0         , 5.09804   , -0        , -0        , -0        , -0        , -0        , -0        
    7.600, 0         , 17.1875   , 17.1875   , 16.9327   , 0         , 0         , 57.35     , 79.975    , 970       , 951.68    , 99.75     , 109.523   , 109.547   , 39        , 54.75     , 0         , 5.09804   , -0        , -0        , -0        , -0        , -0        , -0        
    7.700, 0         , 17.1875   , 17.1875   , 16.9327   , 0         , 0         , 57.325    , 79.975    , 970       , 952.969   , 99.75     , 109.523   , 109.547   , 39        , 54.75     , 0         , 5.09804   , -0        , -0        , -0        , -0        , -0        , -0        
    7.800, 0         , 17.1875   , 17.1875   , 16.9327   , 0         , 0         , 57.325    , 79.975    , 970       , 951.523   , 99.75     , 109.523   , 109.547   , 39        , 54.75     , 0         , 5.09804   , -0        , -0        , -0        , -0        , -0        , -0        
    7.900, 0         , 17.1875   , 17.1875   , 16.9327   , 0         , 0         , 57.3      , 79.975    , 970       , 951.68    , 99.75     , 109.523   , 109.547   , 39        , 54.75     , 0         , 5.09804   , -0        , -0        , -0        , -0        , -0        , -0        
    8.000, 0         , 17.1875   , 17.1875   , 16.9327   , 0         , 0         , 57.375    , 79.975    , 970       , 952.813   , 99.75     , 109.523   , 109.547   , 39        , 54.75     , 0.00488281, 5.09804   , -0        , -0        , -0        , -0        , -0        , -0        
    8.100, 0         , 17.1875   , 17.1875   , 16.9327   , 0         , 0         , 57.325    , 79.975    , 970       , 952.344   , 99.75     , 109.523   , 109.547   , 39        , 54.75     , 0.00488281, 5.09804   , -0        , -0        , -0        , -0        , -0        , -0        
